phv00024957.v1.p1		Sex
phv00025695.v1.p1		Sex
phv00026039.v1.p1		Sex
phv00027102.v1.p1		Sex
phv00027796.v1.p1		Sex
phv00028718.v1.p1		Sex
phv00028966.v1.p1		Sex
phv00029309.v1.p1		Sex
phv00030102.v1.p1		Sex
phv00030340.v1.p1		Sex
phv00030687.v1.p1		Sex
phv00030750.v1.p1		Sex
phv00030936.v1.p1		Sex
phv00031783.v1.p1		Sex
phv00034144.v1.p1		Sex
phv00034546.v1.p1		Sex
phv00051664.v1.p1		Sex
phv00020794.v1.p1		Sex
phv00023939.v3.p2		Sex
phv00024005.v3.p2		Sex
phv00022834.v1.p1		Sex
phv00022888.v1.p1		Sex
phv00022944.v2.p2		Sex
phv00022954.v1.p2		Sex
phv00070924.v2.p2		Sex
phv00088044.v1.p1		Sex
phv00087897.v1.p1		Sex
phv00024103.v1.p1		Sex
phv00024162.v1.p1		Sex
phv00088181.v1.p1		Sex
phv00158872.v1.p1		Sex
phv00200477.v1.p1		Sex
phv00024265.v1.p1		Sex
phv00034499.v1.p1		Sex
phv00066360.v1.p1		Sex
phv00158908.v1.p1		Sex
phv00044647.v1.p1		Sex
phv00045171.v1.p1		Sex
phv00045239.v1.p1		Sex
phv00051863.v1.p1		Sex
phv00066544.v1.p1		Sex
phv00066550.v1.p1		Sex
phv00051702.v1.p3		Sex
phv00051770.v1.p3		Sex
phv00051839.v2.p3		Sex
phv00058159.v2.p3		Sex
phv00058191.v2.p3		Sex
phv00058223.v2.p3		Sex
phv00058255.v2.p3		Sex
phv00058287.v2.p3		Sex
phv00058319.v2.p3		Sex
phv00058351.v2.p3		Sex
phv00058383.v2.p3		Sex
phv00058415.v2.p3		Sex
phv00058447.v2.p3		Sex
phv00058479.v2.p3		Sex
phv00058511.v2.p3		Sex
phv00058543.v2.p3		Sex
phv00058575.v2.p3		Sex
phv00058607.v2.p3		Sex
phv00058639.v2.p3		Sex
phv00058671.v2.p3		Sex
phv00058703.v2.p3		Sex
phv00058735.v2.p3		Sex
phv00058767.v2.p3		Sex
phv00058799.v2.p3		Sex
phv00058831.v2.p3		Sex
phv00058863.v2.p3		Sex
phv00058895.v2.p3		Sex
phv00058927.v2.p3		Sex
phv00058959.v2.p3		Sex
phv00058991.v2.p3		Sex
phv00059023.v2.p3		Sex
phv00059055.v2.p3		Sex
phv00059087.v2.p3		Sex
phv00059119.v2.p3		Sex
phv00059151.v2.p3		Sex
phv00059183.v2.p3		Sex
phv00059215.v2.p3		Sex
phv00059247.v2.p3		Sex
phv00059279.v2.p3		Sex
phv00059311.v2.p3		Sex
phv00059343.v2.p3		Sex
phv00059375.v2.p3		Sex
phv00059407.v2.p3		Sex
phv00059439.v2.p3		Sex
phv00059471.v2.p3		Sex
phv00059503.v2.p3		Sex
phv00059535.v2.p3		Sex
phv00059567.v2.p3		Sex
phv00059599.v2.p3		Sex
phv00059631.v2.p3		Sex
phv00059663.v2.p3		Sex
phv00059695.v2.p3		Sex
phv00059727.v2.p3		Sex
phv00059759.v2.p3		Sex
phv00059791.v2.p3		Sex
phv00059823.v2.p3		Sex
phv00059855.v2.p3		Sex
phv00059887.v2.p3		Sex
phv00059919.v2.p3		Sex
phv00059951.v2.p3		Sex
phv00059983.v2.p3		Sex
phv00060015.v2.p3		Sex
phv00060047.v2.p3		Sex
phv00060079.v2.p3		Sex
phv00060111.v2.p3		Sex
phv00060143.v2.p3		Sex
phv00060175.v2.p3		Sex
phv00060207.v2.p3		Sex
phv00060239.v2.p3		Sex
phv00060271.v2.p3		Sex
phv00060303.v2.p3		Sex
phv00060335.v2.p3		Sex
phv00060367.v2.p3		Sex
phv00060399.v2.p3		Sex
phv00060431.v2.p3		Sex
phv00060463.v2.p3		Sex
phv00060495.v2.p3		Sex
phv00060527.v2.p3		Sex
phv00060559.v2.p3		Sex
phv00060591.v2.p3		Sex
phv00060623.v2.p3		Sex
phv00060655.v2.p3		Sex
phv00060687.v2.p3		Sex
phv00060719.v2.p3		Sex
phv00060751.v2.p3		Sex
phv00060783.v2.p3		Sex
phv00060815.v2.p3		Sex
phv00060847.v2.p3		Sex
phv00060879.v2.p3		Sex
phv00060911.v2.p3		Sex
phv00060943.v2.p3		Sex
phv00060975.v2.p3		Sex
phv00061007.v2.p3		Sex
phv00061039.v2.p3		Sex
phv00061071.v2.p3		Sex
phv00061103.v2.p3		Sex
phv00061135.v2.p3		Sex
phv00061167.v2.p3		Sex
phv00061199.v2.p3		Sex
phv00061231.v2.p3		Sex
phv00061263.v2.p3		Sex
phv00061295.v2.p3		Sex
phv00061327.v2.p3		Sex
phv00061359.v2.p3		Sex
phv00061391.v2.p3		Sex
phv00061423.v2.p3		Sex
phv00061455.v2.p3		Sex
phv00061487.v2.p3		Sex
phv00061519.v2.p3		Sex
phv00061551.v2.p3		Sex
phv00061583.v2.p3		Sex
phv00061615.v2.p3		Sex
phv00061647.v2.p3		Sex
phv00061679.v2.p3		Sex
phv00061711.v2.p3		Sex
phv00061743.v2.p3		Sex
phv00061775.v2.p3		Sex
phv00061807.v2.p3		Sex
phv00061839.v2.p3		Sex
phv00061871.v2.p3		Sex
phv00061903.v2.p3		Sex
phv00061935.v2.p3		Sex
phv00061967.v2.p3		Sex
phv00061999.v2.p3		Sex
phv00062031.v2.p3		Sex
phv00062063.v2.p3		Sex
phv00062095.v2.p3		Sex
phv00062127.v2.p3		Sex
phv00062159.v2.p3		Sex
phv00062191.v2.p3		Sex
phv00062223.v2.p3		Sex
phv00062255.v2.p3		Sex
phv00062287.v2.p3		Sex
phv00062319.v2.p3		Sex
phv00062351.v2.p3		Sex
phv00062383.v2.p3		Sex
phv00062415.v2.p3		Sex
phv00062447.v2.p3		Sex
phv00062479.v2.p3		Sex
phv00062511.v2.p3		Sex
phv00062543.v2.p3		Sex
phv00062575.v2.p3		Sex
phv00062607.v2.p3		Sex
phv00062639.v2.p3		Sex
phv00062671.v2.p3		Sex
phv00062703.v2.p3		Sex
phv00062735.v2.p3		Sex
phv00062767.v2.p3		Sex
phv00062799.v2.p3		Sex
phv00062831.v2.p3		Sex
phv00062863.v2.p3		Sex
phv00062895.v2.p3		Sex
phv00062927.v2.p3		Sex
phv00062959.v2.p3		Sex
phv00062991.v2.p3		Sex
phv00063023.v2.p3		Sex
phv00063055.v2.p3		Sex
phv00063087.v2.p3		Sex
phv00063119.v2.p3		Sex
phv00063151.v2.p3		Sex
phv00063183.v2.p3		Sex
phv00063215.v2.p3		Sex
phv00063247.v2.p3		Sex
phv00063279.v2.p3		Sex
phv00063311.v2.p3		Sex
phv00063343.v2.p3		Sex
phv00063375.v2.p3		Sex
phv00063407.v2.p3		Sex
phv00063439.v2.p3		Sex
phv00063471.v2.p3		Sex
phv00063503.v2.p3		Sex
phv00063535.v2.p3		Sex
phv00063567.v2.p3		Sex
phv00063599.v2.p3		Sex
phv00063631.v2.p3		Sex
phv00063663.v2.p3		Sex
phv00063695.v2.p3		Sex
phv00063727.v2.p3		Sex
phv00063759.v2.p3		Sex
phv00063791.v2.p3		Sex
phv00063823.v2.p3		Sex
phv00063855.v2.p3		Sex
phv00063887.v2.p3		Sex
phv00063919.v2.p3		Sex
phv00063951.v2.p3		Sex
phv00063983.v2.p3		Sex
phv00064015.v2.p3		Sex
phv00064047.v2.p3		Sex
phv00064079.v2.p3		Sex
phv00064111.v2.p3		Sex
phv00064143.v2.p3		Sex
phv00064175.v2.p3		Sex
phv00064207.v2.p3		Sex
phv00064239.v2.p3		Sex
phv00064271.v2.p3		Sex
phv00064303.v2.p3		Sex
phv00064335.v2.p3		Sex
phv00064367.v2.p3		Sex
phv00064399.v2.p3		Sex
phv00064431.v2.p3		Sex
phv00064463.v2.p3		Sex
phv00064495.v2.p3		Sex
phv00064527.v2.p3		Sex
phv00064559.v2.p3		Sex
phv00064567.v2.p3		Sex
phv00073845.v1.p3		Sex
phv00065502.v1.p1		Sex
phv00066340.v1.p1		Sex
phv00066354.v1.p1		Sex
phv00066419.v1.p1		Sex
phv00066468.v1.p1		Sex
phv00066507.v1.p1		Sex
phv00071771.v1.p1		Sex
phv00066614.v2.p2		Sex
phv00066640.v2.p1		Sex
phv00073864.v3.p7		Sex
phv00073670.v5.p4		Sex
phv00071843.v1.p1		Sex
phv00071861.v1.p1		Sex
phv00070936.v1.p1		Sex
phv00070997.v1.p1		Sex
phv00071047.v1.p1		Sex
phv00071105.v2.p1		Sex
phv00071155.v2.p1		Sex
phv00071213.v2.p1		Sex
phv00071823.v1.p1		Sex
phv00071338.v1.p1		Sex
phv00071461.v1.p1		Sex
phv00071268.v1.p1		Sex
phv00071321.v1.p1		Sex
phv00071826.v1.p1		Sex
phv00071870.v1.p1		Sex
phv00077312.v1.p1		Sex
phv00159571.v3.p2		Sex
phv00073523.v1.p1		Sex
phv00076306.v1.p1		Sex
phv00073646.v1.p1		Sex
phv00077277.v1.p1		Sex
phv00075993.v2.p1		Sex
phv00076212.v1.p1		Sex
phv00076146.v1.p1		Sex
phv00076097.v1.p1		Sex
phv00076111.v1.p1		Sex
phv00076258.v2.p3		Sex
phv00082617.v1.p1		Sex
phv00082643.v1.p3		Sex
phv00084446.v2.p3		Sex
phv00085782.v2.p3		Sex
phv00086268.v2.p3		Sex
phv00086736.v2.p3		Sex
phv00087073.v1.p3		Sex
phv00174586.v1.p3		Sex
phv00175856.v1.p3		Sex
phv00175877.v1.p3		Sex
phv00176009.v1.p3		Sex
phv00219022.v1.p3		Sex
phv00076466.v1.p1		Sex
phv00081063.v1.p1		Sex
phv00163089.v1.p1		Sex
phv00172057.v1.p2		Sex
phv00158991.v1.p1		Sex
phv00158769.v1.p1		Sex
phv00158770.v1.p1		Sex
phv00158808.v1.p1		Sex
phv00158818.v1.p1		Sex
phv00129642.v1.p1		Sex
phv00090329.v1.p1		Sex
phv00160401.v1.p1		Sex
phv00124471.v1.p1		Sex
phv00091251.v3.p3		Sex
phv00091258.v3.p3		Sex
phv00121765.v2.p1		Sex
phv00159013.v1.p1		Sex
phv00090655.v2.p2		Sex
phv00090824.v1.p1		Sex
phv00159434.v2.p1		Sex
phv00159440.v2.p1		Sex
phv00090595.v1.p1		Sex
phv00090580.v2.p1		Sex
phv00090513.v2.p1		Sex
phv00090620.v3.p2		Sex
phv00091161.v2.p1		Sex
phv00090394.v1.p1		Sex
phv00098405.v1.p1		Sex
phv00091112.v3.p1		Sex
phv00090676.v4.p1		Sex
phv00161301.v2.p2		Sex
phv00158856.v1.p1		Sex
phv00110716.v1.p1		Sex
phv00124464.v1.p1		Sex
phv00091144.v1.p1		Sex
phv00173776.v1.p1		Sex
phv00129605.v1.p1		Sex
phv00171329.v1.p1		Sex
phv00091341.v1.p1		Sex
phv00091486.v1.p1		Sex
phv00092676.v1.p1		Sex
phv00092793.v1.p1		Sex
phv00092928.v1.p1		Sex
phv00092976.v1.p1		Sex
phv00094324.v1.p1		Sex
phv00095960.v1.p1		Sex
phv00097872.v1.p1		Sex
phv00161367.v3.p3		Sex
phv00122007.v1.p1		Sex
phv00122989.v1.p1		Sex
phv00125546.v1.p1		Sex
phv00125635.v1.p1		Sex
phv00125724.v1.p1		Sex
phv00125811.v1.p1		Sex
phv00126012.v1.p1		Sex
phv00127524.v1.p1		Sex
phv00098797.v1.p1		Sex
phv00100302.v1.p1		Sex
phv00100810.v1.p1		Sex
phv00101950.v1.p1		Sex
phv00105644.v1.p1		Sex
phv00106545.v1.p1		Sex
phv00108393.v1.p1		Sex
phv00109144.v1.p1		Sex
phv00109854.v1.p1		Sex
phv00197398.v1.p1		Sex
phv00197400.v1.p1		Sex
phv00165082.v1.p1		Sex
phv00121845.v1.p1		Sex
phv00111930.v1.p1		Sex
phv00191116.v1.p1		Sex
phv00191121.v1.p1		Sex
phv00163159.v1.p1		Sex
phv00167339.v1.p1		Sex
phv00112391.v2.p1		Sex
phv00124352.v1.p1		Sex
phv00124441.v1.p1		Sex
phv00142466.v1.p1		Sex
phv00142487.v1.p1		Sex
phv00142513.v1.p1		Sex
phv00142652.v1.p1		Sex
phv00156548.v1.p1		Sex
phv00141809.v3.p2		Sex
phv00141813.v3.p2		Sex
phv00141836.v1.p1		Sex
phv00174111.v1.p1		Sex
phv00154533.v1.p1		Sex
phv00159402.v1.p1		Sex
phv00156596.v2.p1		Sex
phv00159267.v2.p1		Sex
phv00180571.v1.p1		Sex
phv00159330.v1.p1		Sex
phv00158892.v1.p1		Sex
phv00159001.v1.p1		Sex
phv00179491.v1.p1		Sex
phv00159451.v2.p1		Sex
phv00159249.v1.p1		Sex
phv00160438.v1.p1		Sex
phv00191044.v1.p1		Sex
phv00161583.v1.p1		Sex
phv00159878.v1.p1		Sex
phv00182445.v1.p1		Sex
phv00159417.v1.p1		Sex
phv00181914.v1.p1		Sex
phv00160276.v2.p1		Sex
phv00160299.v1.p1		Sex
phv00190278.v1.p1		Sex
phv00190285.v1.p1		Sex
phv00160468.v1.p1		Sex
phv00160479.v1.p1		Sex
phv00167357.v1.p1		Sex
phv00163064.v1.p1		Sex
phv00173894.v1.p1		Sex
phv00171927.v1.p1		Sex
phv00162707.v1.p1		Sex
phv00161465.v1.p1		Sex
phv00163767.v1.p1		Sex
phv00163391.v1.p1		Sex
phv00161522.v2.p1		Sex
phv00172015.v1.p1		Sex
phv00163921.v1.p1		Sex
phv00161708.v1.p1		Sex
phv00163633.v1.p1		Sex
phv00162679.v1.p1		Sex
phv00161534.v1.p1		Sex
phv00173925.v1.p1		Sex
phv00162961.v1.p1		Sex
phv00163206.v1.p1		Sex
phv00167765.v1.p1		Sex
phv00163237.v1.p1		Sex
phv00162801.v1.p1		Sex
phv00162918.v1.p1		Sex
phv00163221.v1.p1		Sex
phv00163596.v1.p1		Sex
phv00169041.v1.p1		Sex
phv00163736.v1.p1		Sex
phv00174237.v1.p1		Sex
phv00163196.v2.p1		Sex
phv00167535.v1.p1		Sex
phv00164876.v1.p1		Sex
phv00181856.v1.p1		Sex
phv00169062.v4.p1		Sex
phv00164977.v1.p1		Sex
phv00167516.v1.p1		Sex
phv00174312.v1.p1		Sex
phv00165095.v2.p1		Sex
phv00171540.v1.p1		Sex
phv00197289.v1.p1		Sex
phv00197294.v1.p1		Sex
phv00190844.v1.p1		Sex
phv00173383.v1.p1		Sex
phv00164848.v1.p1		Sex
phv00164734.v1.p1		Sex
phv00165136.v1.p1		Sex
phv00168044.v1.p1		Sex
phv00165018.v1.p1		Sex
phv00167303.v1.p1		Sex
phv00165039.v1.p1		Sex
phv00171014.v1.p1		Sex
phv00171913.v1.p1		Sex
phv00165116.v1.p1		Sex
phv00167383.v1.p1		Sex
phv00167279.v1.p1		Sex
phv00167701.v1.p1		Sex
phv00165551.v1.p1		Sex
phv00167559.v2.p2		Sex
phv00167582.v7.p2		Sex
phv00167605.v7.p2		Sex
phv00167612.v2.p2		Sex
phv00167620.v7.p2		Sex
phv00167647.v5.p2		Sex
phv00167654.v5.p2		Sex
phv00167661.v4.p2		Sex
phv00167668.v5.p2		Sex
phv00167461.v1.p1		Sex
phv00168002.v2.p1		Sex
phv00167992.v1.p1		Sex
phv00167913.v1.p1		Sex
phv00167981.v1.p1		Sex
phv00167779.v1.p1		Sex
phv00167790.v1.p1		Sex
phv00167971.v1.p1		Sex
phv00167961.v1.p1		Sex
phv00171371.v1.p1		Sex
phv00173611.v1.p1		Sex
phv00173612.v1.p1		Sex
phv00173613.v1.p1		Sex
phv00173631.v1.p1		Sex
phv00173632.v1.p1		Sex
phv00173633.v1.p1		Sex
phv00173658.v1.p1		Sex
phv00173659.v1.p1		Sex
phv00173660.v1.p1		Sex
phv00173684.v1.p1		Sex
phv00173685.v1.p1		Sex
phv00173686.v1.p1		Sex
phv00173712.v1.p1		Sex
phv00173713.v1.p1		Sex
phv00173714.v1.p1		Sex
phv00173740.v1.p1		Sex
phv00173741.v1.p1		Sex
phv00168012.v1.p1		Sex
phv00168106.v1.p1		Sex
phv00171343.v1.p1		Sex
phv00171962.v1.p1		Sex
phv00172003.v1.p1		Sex
phv00168116.v2.p1		Sex
phv00172142.v1.p1		Sex
phv00171448.v2.p2		Sex
phv00173359.v1.p1		Sex
phv00171414.v1.p1		Sex
phv00171438.v1.p1		Sex
phv00171948.v1.p1		Sex
phv00171554.v1.p1		Sex
phv00174214.v1.p2		Sex
phv00171496.v1.p1		Sex
phv00173161.v1.p1		Sex
phv00182063.v1.p1		Sex
phv00173303.v1.p1		Sex
phv00173789.v3.p1		Sex
phv00190993.v1.p1		Sex
phv00173796.v1.p1		Sex
phv00173803.v1.p1		Sex
phv00173835.v1.p1		Sex
phv00173541.v1.p1		Sex
phv00174188.v1.p1		Sex
phv00174271.v1.p1		Sex
phv00173412.v1.p1		Sex
phv00179584.v1.p1		Sex
phv00173910.v1.p1		Sex
phv00179509.v1.p1		Sex
phv00174205.v1.p1		Sex
phv00179539.v1.p1		Sex
phv00179565.v1.p1		Sex
phv00196394.v1.p1		Sex
phv00174401.v1.p1		Sex
phv00174227.v1.p1		Sex
phv00178124.v1.p1		Sex
phv00174531.v1.p1		Sex
phv00174357.v1.p1		Sex
phv00174498.v1.p1		Sex
phv00174514.v1.p1		Sex
phv00179053.v1.p1		Sex
phv00181331.v1.p1		Sex
phv00190468.v1.p1		Sex
phv00181166.v1.p1		Sex
phv00182046.v1.p1		Sex
phv00190530.v1.p1		Sex
phv00195790.v1.p1		Sex
phv00181136.v1.p1		Sex
phv00190857.v2.p2		Sex
phv00190477.v2.p1		Sex
phv00182022.v1.p1		Sex
phv00194003.v1.p1		Sex
phv00194909.v1.p1		Sex
phv00191011.v1.p1		Sex
phv00190495.v1.p1		Sex
phv00191101.v1.p1		Sex
phv00195712.v1.p1		Sex
phv00195824.v1.p1		Sex
phv00190510.v1.p1		Sex
phv00190672.v1.p1		Sex
phv00191155.v1.p1		Sex
phv00190652.v1.p1		Sex
phv00191073.v1.p1		Sex
phv00191076.v1.p1		Sex
phv00190988.v1.p1		Sex
phv00201753.v1.p1		Sex
phv00195732.v1.p1		Sex
phv00192256.v1.p1		Sex
phv00192229.v1.p1		Sex
phv00196258.v1.p1		Sex
phv00196142.v1.p1		Sex
phv00193922.v1.p1		Sex
phv00193929.v1.p1		Sex
phv00195886.v1.p1		Sex
phv00196101.v1.p1		Sex
phv00193968.v1.p1		Sex
phv00195533.v1.p1		Sex
phv00195374.v1.p1		Sex
phv00195566.v2.p1		Sex
phv00195518.v2.p1		Sex
phv00195521.v1.p1		Sex
phv00201601.v1.p1		Sex
phv00195631.v1.p1		Sex
phv00195584.v1.p1		Sex
phv00195642.v1.p1		Sex
phv00195755.v1.p1		Sex
phv00195956.v1.p1		Sex
phv00195915.v1.p1		Sex
phv00196373.v1.p1		Sex
phv00196119.v1.p1		Sex
phv00195982.v1.p1		Sex
phv00195931.v1.p1		Sex
phv00197132.v1.p1		Sex
phv00196838.v1.p1		Sex
phv00196926.v1.p1		Sex
phv00200330.v1.p1		Sex
phv00201854.v1.p1		Sex
phv00196236.v1.p1		Sex
phv00196481.v1.p1		Sex
phv00196901.v1.p1		Sex
phv00220907.v1.p1		Sex
phv00197161.v1.p1		Sex
phv00200320.v1.p1		Sex
phv00200346.v1.p1		Sex
phv00200351.v1.p1		Sex
phv00217716.v1.p1		Sex
phv00200111.v1.p1		Sex
phv00200422.v1.p1		Sex
phv00201985.v1.p1		Sex
phv00201810.v1.p1		Sex
phv00201446.v1.p1		Sex
phv00200964.v1.p1		Sex
phv00201670.v1.p1		Sex
phv00201612.v1.p1		Sex
phv00202103.v1.p1		Sex
phv00202582.v1.p1		Sex
phv00202587.v1.p1		Sex
phv00201726.v1.p1		Sex
phv00202272.v1.p1		Sex
phv00201842.v1.p1		Sex
phv00201874.v1.p1		Sex
phv00202713.v1.p1		Sex
phv00202080.v1.p1		Sex
phv00202243.v1.p1		Sex
phv00202613.v1.p1		Sex
phv00202325.v1.p1		Sex
phv00202353.v1.p1		Sex
phv00202568.v1.p1		Sex
phv00202545.v1.p1		Sex
phv00217799.v1.p1		Sex
phv00217805.v1.p1		Sex
phv00217577.v1.p1		Sex
phv00202812.v1.p1		Sex
phv00217692.v1.p1		Sex
phv00217701.v1.p1		Sex
phv00219152.v1.p1		Sex
phv00221156.v1.p1		Sex
phv00181689.v1.p1		Sex
phv00181692.v1.p1		Sex
phv00181695.v1.p1		Sex
phv00181698.v1.p1		Sex
phv00181701.v1.p1		Sex
phv00181704.v1.p1		Sex
phv00181707.v1.p1		Sex
phv00181710.v1.p1		Sex
phv00181713.v1.p1		Sex
phv00181716.v1.p1		Sex
phv00181719.v1.p1		Sex
phv00181722.v1.p1		Sex
phv00181725.v1.p1		Sex
phv00181728.v1.p1		Sex
phv00181731.v1.p1		Sex
phv00181734.v1.p1		Sex
phv00181737.v1.p1		Sex
phv00099175.v1.p1		Sex
phv00099180.v1.p1		Sex
phv00099185.v1.p1		Sex
phv00099190.v1.p1		Sex
phv00099195.v1.p1		Sex
phv00099200.v1.p1		Sex
phv00099205.v1.p1		Sex
phv00099210.v1.p1		Sex
phv00099215.v1.p1		Sex
phv00099220.v1.p1		Sex
phv00106218.v1.p1		Sex
phv00106226.v1.p1		Sex
phv00106234.v1.p1		Sex
phv00106242.v1.p1		Sex
phv00106250.v1.p1		Sex
phv00106258.v1.p1		Sex
phv00106266.v1.p1		Sex
phv00106274.v1.p1		Sex
phv00106282.v1.p1		Sex
phv00106290.v1.p1		Sex
phv00011110.v2.p2		Sex
phv00088048.v1.p1		Sex
phv00044721.v1.p1		Sex
phv00044722.v1.p1		Sex
phv00044723.v1.p1		Sex
phv00044724.v1.p1		Sex
phv00044725.v1.p1		Sex
phv00044726.v1.p1		Sex
phv00044727.v1.p1		Sex
phv00044740.v1.p1		Sex
phv00110442.v1.p1		Sex
phv00110445.v1.p1		Sex
phv00110448.v1.p1		Sex
phv00110451.v1.p1		Sex
phv00110454.v1.p1		Sex
phv00110457.v1.p1		Sex
phv00110460.v1.p1		Sex
phv00110463.v1.p1		Sex
phv00110466.v1.p1		Sex
phv00110469.v1.p1		Sex
phv00110472.v1.p1		Sex
phv00161695.v2.p2		Sex
phv00159980.v1.p1		Sex
phv00021228.v4.p9		Sex
phv00175940.v1.p3		Sex
phv00204449.v1.p1		Sex
phv00204634.v1.p1		Sex
phv00204711.v1.p1		Sex
phv00204963.v1.p1		Sex
phv00207078.v1.p1		Sex
phv00208795.v1.p1		Sex
phv00190418.v1.p1		Sex
phv00164565.v2.p9		Sex
phv00164712.v1.p1		Sex
phv00218099.v1.p1		Sex
phv00191088.v2.p1		Sex
phv00192277.v2.p2		Sex
phv00192282.v2.p2		Sex
phv00195357.v2.p2		Sex
phv00218087.v1.p2		Sex
phv00217489.v1.p1		Sex
phv00217501.v1.p1		Sex
phv00217516.v1.p1		Sex
phv00197223.v2.p1		Sex
phv00197228.v2.p1		Sex
phv00200346.v2.p1		Sex
phv00222296.v1.p1		Sex
phv00222305.v1.p1		Sex
phv00201705.v1.p1		Sex
phv00217674.v1.p1		Sex
phv00217592.v1.p1		Sex
phv00217635.v1.p1		Sex
phv00220928.v1.p1		Sex
phv00221173.v1.p1		Sex
phv00221179.v1.p1		Sex
phv00219205.v1.p1		Sex
phv00221198.v1.p1		Sex
phv00221148.v1.p1		Sex
phv00222541.v1.p1		Sex
phv_id	PhenX_id	CDE_primary_name
phv00209698.v1.p1		Have you had 2 or more such episodes of wheezing
phv00209771.v1.p1		Have you had 2 or more such episodes of wheezing
phv00154658.v2.p2		Have you had 2 or more such episodes of wheezing
phv00154704.v2.p2		Have you had 2 or more such episodes of wheezing
phv00154750.v2.p2		Have you had 2 or more such episodes of wheezing
phv00154796.v2.p2		Have you had 2 or more such episodes of wheezing
phv00154842.v2.p2		Have you had 2 or more such episodes of wheezing
phv_id	PhenX_id	CDE_primary_name
phv00223376.v1.p1		In the last Mo, how often have you been able to control irritations in your life
phv00224440.v1.p1		In the last Mo, how often have you been able to control irritations in your life
phv_id	PhenX_id	CDE_primary_name
phv00017012.v1.p1		At what age was your first attack of bronchitis
phv00051923.v1.p1		At what age was your first attack of bronchitis
phv00159719.v3.p2		At what age was your first attack of bronchitis
phv00083543.v1.p3		At what age was your first attack of bronchitis
phv00083778.v2.p3		At what age was your first attack of bronchitis
phv00087769.v1.p3		At what age was your first attack of bronchitis
phv00122247.v1.p1		At what age was your first attack of bronchitis
phv00113369.v2.p2		At what age was your first attack of bronchitis
phv00117057.v2.p2		At what age was your first attack of bronchitis
phv00118537.v2.p2		At what age was your first attack of bronchitis
phv00119928.v2.p2		At what age was your first attack of bronchitis
phv_id	PhenX_id	CDE_primary_name
phv00066325.v1.p1		Did you ever get a skin rash from sun exposure
phv00181782.v1.p1		Did you ever get a skin rash from sun exposure
phv00180428.v1.p1		Did you ever get a skin rash from sun exposure
phv_id	PhenX_id	CDE_primary_name
phv00181809.v1.p1		On a typical weekend D in the summer, about how many H did you generally spend in the mid-day sun
phv00181807.v1.p1		On a typical weekend D in the summer, about how many H did you generally spend in the mid-day sun
phv00181810.v1.p1		On a typical weekend D in the summer, about how many H did you generally spend in the mid-day sun
phv00181808.v1.p1		On a typical weekend D in the summer, about how many H did you generally spend in the mid-day sun
phv_id	PhenX_id	CDE_primary_name
phv00078644.v4.p3		Have you ever had both of your tubes tied, cut, or removed
phv00113007.v2.p2		Have you ever had both of your tubes tied, cut, or removed
phv00114355.v2.p2		Have you ever had both of your tubes tied, cut, or removed
phv00117101.v2.p2		Have you ever had both of your tubes tied, cut, or removed
phv00118575.v2.p2		Have you ever had both of your tubes tied, cut, or removed
phv00119951.v2.p2		Have you ever had both of your tubes tied, cut, or removed
phv00179625.v1.p1		Have you ever had both of your tubes tied, cut, or removed
phv_id	PhenX_id	CDE_primary_name
phv00207722.v1.p1		How many times a night do you usually get up to urinate, pass water
phv_id	PhenX_id	CDE_primary_name
phv00159663.v3.p2		Do you usually bring up phlegm at all during the rest of the D or at night
phv00209689.v1.p1		Do you usually bring up phlegm at all during the rest of the D or at night
phv00122117.v1.p1		Do you usually bring up phlegm at all during the rest of the D or at night
phv00113344.v2.p2		Do you usually bring up phlegm at all during the rest of the D or at night
phv00107832.v1.p1		Do you usually bring up phlegm at all during the rest of the D or at night
phv00154651.v2.p2		Do you usually bring up phlegm at all during the rest of the D or at night
phv00154697.v2.p2		Do you usually bring up phlegm at all during the rest of the D or at night
phv00154743.v2.p2		Do you usually bring up phlegm at all during the rest of the D or at night
phv00154789.v2.p2		Do you usually bring up phlegm at all during the rest of the D or at night
phv00154835.v2.p2		Do you usually bring up phlegm at all during the rest of the D or at night
phv_id	PhenX_id	CDE_primary_name
phv00001836.v1.p9		Have you ever smoked part or all of a cigarette
phv00002055.v1.p9		Have you ever smoked part or all of a cigarette
phv00002981.v1.p9		Have you ever smoked part or all of a cigarette
phv00007735.v5.p9		Have you ever smoked part or all of a cigarette
phv00015779.v1.p1		Have you ever smoked part or all of a cigarette
phv00035224.v1.p1		Have you ever smoked part or all of a cigarette
phv00054532.v1.p1		Have you ever smoked part or all of a cigarette
phv00020407.v1.p2		Have you ever smoked part or all of a cigarette
phv00034773.v1.p2		Have you ever smoked part or all of a cigarette
phv00022818.v1.p1		Have you ever smoked part or all of a cigarette
phv00080701.v1.p1		Have you ever smoked part or all of a cigarette
phv00080712.v1.p1		Have you ever smoked part or all of a cigarette
phv00080722.v1.p1		Have you ever smoked part or all of a cigarette
phv00066376.v1.p1		Have you ever smoked part or all of a cigarette
phv00071633.v1.p1		Have you ever smoked part or all of a cigarette
phv00159747.v3.p2		Have you ever smoked part or all of a cigarette
phv00073525.v1.p1		Have you ever smoked part or all of a cigarette
phv00076008.v2.p1		Have you ever smoked part or all of a cigarette
phv00163094.v1.p1		Have you ever smoked part or all of a cigarette
